order_id,store_id,region,order_datetime,promised_ready_datetime,actual_ready_datetime,pickup_datetime,items_ordered,items_fulfilled,substitution_count,is_complete,order_value
ORD-20257713,GS-06,Central,2026-01-10 16:55:00,2026-01-10 18:25:00,2026-01-10 18:27:00,2026-01-10 18:55:00,3,2,0,False,35.99
ORD-20256828,GS-07,South,2026-01-10 17:01:00,2026-01-10 18:16:00,2026-01-10 18:31:00,2026-01-10 19:25:00,12,11,0,False,172.24
ORD-20258050,GS-07,South,2026-01-10 17:06:00,2026-01-10 19:06:00,2026-01-10 19:12:00,2026-01-10 20:32:00,8,8,0,True,72.4
ORD-20252221,GS-04,Central,2026-01-10 17:23:00,2026-01-10 18:23:00,2026-01-10 18:29:00,2026-01-10 19:02:00,20,17,0,False,292.5
ORD-20250077,GS-11,East,2026-01-10 17:33:00,2026-01-10 19:18:00,2026-01-10 19:48:00,2026-01-10 20:30:00,8,8,0,True,133.89
ORD-20253375,GS-12,West,2026-01-10 17:41:00,2026-01-10 18:41:00,2026-01-10 18:44:00,2026-01-10 19:45:00,3,3,2,False,42.75
ORD-20252813,GS-11,East,2026-01-10 17:47:00,2026-01-10 19:47:00,2026-01-10 19:51:00,2026-01-10 20:24:00,15,13,0,False,247.2
ORD-20256686,GS-12,West,2026-01-10 17:48:00,2026-01-10 19:33:00,2026-01-10 19:43:00,2026-01-10 20:02:00,8,7,0,False,113.18
ORD-20254663,GS-10,East,2026-01-10 17:51:00,2026-01-10 19:36:00,2026-01-10 19:54:00,2026-01-10 20:15:00,8,7,0,False,94.5
ORD-20250136,GS-02,North,2026-01-10 17:54:00,2026-01-10 19:39:00,2026-01-10 19:43:00,2026-01-10 19:48:00,12,12,0,True,207.46
ORD-20250776,GS-08,South,2026-01-10 18:38:00,2026-01-10 20:38:00,2026-01-10 20:59:00,2026-01-10 21:09:00,5,5,0,True,33.21
ORD-20250824,GS-09,South,2026-01-10 18:40:00,2026-01-10 20:10:00,2026-01-10 20:29:00,2026-01-10 21:17:00,5,4,0,False,85.19
ORD-20252254,GS-01,North,2026-01-10 19:19:00,2026-01-10 21:04:00,2026-01-10 21:10:00,2026-01-10 22:17:00,12,11,0,False,108.83
ORD-20252063,GS-12,West,2026-01-10 19:40:00,2026-01-10 21:40:00,2026-01-10 21:52:00,2026-01-10 22:45:00,20,19,0,False,260.01
ORD-20255722,GS-11,East,2026-01-10 19:46:00,2026-01-10 21:31:00,2026-01-10 21:53:00,2026-01-10 22:36:00,20,19,0,False,239.33
ORD-20255637,GS-04,Central,2026-01-10 20:47:00,2026-01-10 22:17:00,2026-01-10 23:00:00,2026-01-10 23:38:00,15,15,1,False,210.22
ORD-20257104,GS-10,East,2026-01-10 21:32:00,2026-01-10 22:47:00,2026-01-10 22:49:00,2026-01-10 22:54:00,8,7,0,False,44.84
ORD-20251479,GS-01,North,2026-01-10 23:59:00,2026-01-11 01:14:00,2026-01-11 01:14:00,2026-01-11 01:28:00,25,24,0,False,398.09
ORD-20255357,GS-10,East,2026-01-11 01:09:00,2026-01-11 02:54:00,2026-01-11 03:01:00,2026-01-11 03:50:00,3,3,0,True,29.23
ORD-20257554,GS-08,South,2026-01-11 07:22:00,2026-01-11 08:22:00,2026-01-11 08:30:00,2026-01-11 09:35:00,15,11,0,False,90.1
ORD-20250478,GS-03,North,2026-01-11 07:58:00,2026-01-11 09:13:00,2026-01-11 09:15:00,2026-01-11 10:29:00,8,7,0,False,73.28
ORD-20254052,GS-12,West,2026-01-11 08:18:00,2026-01-11 09:48:00,2026-01-11 09:48:00,2026-01-11 10:19:00,15,14,0,False,107.27
ORD-20251525,GS-07,South,2026-01-11 08:20:00,2026-01-11 09:35:00,2026-01-11 09:35:00,2026-01-11 09:40:00,25,25,0,True,155.15
ORD-20254398,GS-03,North,2026-01-11 08:33:00,2026-01-11 10:03:00,2026-01-11 10:08:00,2026-01-11 10:35:00,15,13,0,False,264.33
ORD-20253957,GS-03,North,2026-01-11 09:28:00,2026-01-11 10:28:00,2026-01-11 10:28:00,2026-01-11 11:08:00,3,3,0,True,17.51
ORD-20254684,GS-08,South,2026-01-11 10:14:00,2026-01-11 12:14:00,2026-01-11 12:32:00,2026-01-11 13:15:00,3,3,0,True,37.9
ORD-20252320,GS-07,South,2026-01-11 10:27:00,2026-01-11 11:42:00,2026-01-11 11:47:00,2026-01-11 12:46:00,12,12,0,True,126.48
ORD-20252209,GS-09,South,2026-01-11 10:31:00,2026-01-11 12:31:00,2026-01-11 13:09:00,2026-01-11 13:22:00,15,13,0,False,218.92
ORD-20254781,GS-08,South,2026-01-11 11:06:00,2026-01-11 12:06:00,2026-01-11 12:06:00,2026-01-11 13:23:00,20,18,0,False,176.13
ORD-20253454,GS-05,Central,2026-01-11 11:14:00,2026-01-11 12:14:00,2026-01-11 12:16:00,2026-01-11 13:11:00,12,11,0,False,56.93
ORD-20256605,GS-05,Central,2026-01-11 11:26:00,2026-01-11 12:56:00,2026-01-11 12:59:00,2026-01-11 13:28:00,3,3,0,True,32.21
ORD-20255115,GS-07,South,2026-01-11 11:38:00,2026-01-11 12:53:00,2026-01-11 12:53:00,2026-01-11 13:47:00,8,7,0,False,104.62
ORD-20254983,GS-10,East,2026-01-11 11:38:00,2026-01-11 13:23:00,2026-01-11 13:23:00,2026-01-11 14:34:00,12,11,0,False,132.48
ORD-20250724,GS-09,South,2026-01-11 11:48:00,2026-01-11 13:48:00,2026-01-11 14:35:00,2026-01-11 15:51:00,12,9,0,False,105.07
ORD-20257011,GS-01,North,2026-01-11 11:56:00,2026-01-11 13:41:00,2026-01-11 14:01:00,2026-01-11 14:39:00,30,29,0,False,303.15
ORD-20251569,GS-02,North,2026-01-11 12:34:00,2026-01-11 13:49:00,2026-01-11 13:50:00,2026-01-11 14:51:00,12,11,0,False,170.57
ORD-20250730,GS-07,South,2026-01-11 12:36:00,2026-01-11 13:51:00,2026-01-11 13:58:00,2026-01-11 14:37:00,12,11,0,False,91.87
ORD-20250306,GS-04,Central,2026-01-11 14:14:00,2026-01-11 15:44:00,2026-01-11 15:56:00,2026-01-11 17:24:00,12,10,0,False,199.01
ORD-20253326,GS-04,Central,2026-01-11 14:32:00,2026-01-11 16:17:00,2026-01-11 16:21:00,2026-01-11 16:50:00,5,4,0,False,54.07
ORD-20250191,GS-02,North,2026-01-11 15:51:00,2026-01-11 17:36:00,2026-01-11 17:43:00,2026-01-11 18:02:00,20,18,0,False,348.03
ORD-20253106,GS-03,North,2026-01-11 16:13:00,2026-01-11 17:13:00,2026-01-11 17:13:00,2026-01-11 17:24:00,20,16,0,False,285.45
ORD-20253588,GS-06,Central,2026-01-11 16:15:00,2026-01-11 18:00:00,2026-01-11 18:03:00,2026-01-11 18:53:00,8,7,0,False,131.59
ORD-20252040,GS-02,North,2026-01-11 16:32:00,2026-01-11 18:02:00,2026-01-11 18:02:00,2026-01-11 18:26:00,5,4,0,False,69.44
ORD-20252488,GS-02,North,2026-01-11 16:56:00,2026-01-11 18:41:00,2026-01-11 18:49:00,2026-01-11 19:44:00,12,11,1,False,165.67
ORD-20253455,GS-10,East,2026-01-11 17:27:00,2026-01-11 18:42:00,2026-01-11 18:49:00,2026-01-11 20:25:00,5,5,1,False,43.86
ORD-20256060,GS-03,North,2026-01-11 17:28:00,2026-01-11 18:28:00,2026-01-11 18:28:00,2026-01-11 18:53:00,5,5,0,True,65.31
ORD-20256957,GS-04,Central,2026-01-11 17:53:00,2026-01-11 19:23:00,2026-01-11 19:36:00,2026-01-11 19:53:00,5,4,0,False,30.28
ORD-20251851,GS-11,East,2026-01-11 17:53:00,2026-01-11 19:38:00,2026-01-11 19:55:00,2026-01-11 20:35:00,8,8,0,True,136.93
ORD-20251476,GS-04,Central,2026-01-11 17:55:00,2026-01-11 19:25:00,2026-01-11 19:34:00,2026-01-11 20:09:00,5,4,0,False,43.84
ORD-20254468,GS-09,South,2026-01-11 18:05:00,2026-01-11 19:35:00,2026-01-11 19:59:00,2026-01-11 20:25:00,15,14,1,False,210.08
ORD-20255461,GS-06,Central,2026-01-11 18:09:00,2026-01-11 19:09:00,2026-01-11 19:09:00,2026-01-11 20:06:00,20,18,1,False,358.94
ORD-20250099,GS-02,North,2026-01-11 18:15:00,2026-01-11 20:00:00,2026-01-11 20:11:00,2026-01-11 20:16:00,5,5,0,True,31.2
ORD-20253712,GS-12,West,2026-01-11 18:38:00,2026-01-11 19:38:00,2026-01-11 19:38:00,2026-01-11 20:20:00,25,25,0,True,417.31
ORD-20255620,GS-11,East,2026-01-11 19:10:00,2026-01-11 20:25:00,2026-01-11 20:43:00,2026-01-11 20:59:00,12,11,0,False,150.72
ORD-20250376,GS-11,East,2026-01-11 19:36:00,2026-01-11 20:36:00,2026-01-11 20:36:00,2026-01-11 21:19:00,15,14,0,False,202.16
ORD-20251051,GS-12,West,2026-01-11 20:22:00,2026-01-11 21:52:00,2026-01-11 21:59:00,2026-01-11 22:50:00,12,11,0,False,117.86
ORD-20257851,GS-04,Central,2026-01-11 20:26:00,2026-01-11 21:26:00,2026-01-11 21:43:00,2026-01-11 22:16:00,5,4,1,False,77.24
ORD-20256548,GS-10,East,2026-01-11 20:53:00,2026-01-11 22:23:00,2026-01-11 22:39:00,2026-01-11 23:08:00,12,10,0,False,141.46
ORD-20251614,GS-12,West,2026-01-11 21:06:00,2026-01-11 23:06:00,2026-01-11 23:18:00,2026-01-11 23:50:00,15,15,0,True,233.61
ORD-20253927,GS-03,North,2026-01-12 01:17:00,2026-01-12 03:02:00,2026-01-12 03:21:00,2026-01-12 04:09:00,8,7,0,False,111.46
ORD-20257640,GS-12,West,2026-01-12 03:21:00,2026-01-12 05:06:00,2026-01-12 05:17:00,2026-01-12 05:22:00,20,19,0,False,278.33
ORD-20252402,GS-12,West,2026-01-12 03:54:00,2026-01-12 05:24:00,2026-01-12 05:42:00,2026-01-12 05:47:00,15,13,0,False,112.56
ORD-20254025,GS-01,North,2026-01-12 06:15:00,2026-01-12 07:15:00,2026-01-12 07:17:00,2026-01-12 08:44:00,15,15,0,True,197.88
ORD-20250234,GS-02,North,2026-01-12 07:10:00,2026-01-12 08:40:00,2026-01-12 08:43:00,2026-01-12 09:31:00,8,7,0,False,91.6
ORD-20257858,GS-05,Central,2026-01-12 08:24:00,2026-01-12 09:39:00,2026-01-12 09:39:00,2026-01-12 10:08:00,12,10,0,False,180.61
ORD-20251797,GS-08,South,2026-01-12 08:40:00,2026-01-12 09:40:00,2026-01-12 09:55:00,2026-01-12 10:53:00,5,4,0,False,60.68
ORD-20256470,GS-01,North,2026-01-12 09:15:00,2026-01-12 10:15:00,2026-01-12 10:20:00,2026-01-12 11:01:00,8,7,0,False,47.79
ORD-20251119,GS-06,Central,2026-01-12 09:26:00,2026-01-12 10:56:00,2026-01-12 11:08:00,2026-01-12 12:19:00,12,10,0,False,57.41
ORD-20258481,GS-06,Central,2026-01-12 09:31:00,2026-01-12 11:16:00,2026-01-12 11:39:00,2026-01-12 11:48:00,3,3,0,True,16.76
ORD-20252225,GS-09,South,2026-01-12 10:24:00,2026-01-12 12:09:00,2026-01-12 12:35:00,2026-01-12 13:49:00,12,10,0,False,112.18
ORD-20254854,GS-01,North,2026-01-12 10:27:00,2026-01-12 12:27:00,2026-01-12 12:33:00,2026-01-12 12:57:00,15,13,0,False,72.77
ORD-20252119,GS-04,Central,2026-01-12 10:28:00,2026-01-12 11:43:00,2026-01-12 11:43:00,2026-01-12 12:37:00,8,7,0,False,101.4
ORD-20253856,GS-11,East,2026-01-12 11:13:00,2026-01-12 12:43:00,2026-01-12 13:04:00,2026-01-12 14:20:00,12,10,0,False,74.43
ORD-20254268,GS-07,South,2026-01-12 11:20:00,2026-01-12 13:20:00,2026-01-12 13:22:00,2026-01-12 13:27:00,20,19,0,False,352.07
ORD-20251364,GS-08,South,2026-01-12 11:38:00,2026-01-12 13:23:00,2026-01-12 13:47:00,2026-01-12 13:52:00,5,5,0,True,53.87
ORD-20257033,GS-07,South,2026-01-12 11:46:00,2026-01-12 13:31:00,2026-01-12 13:44:00,2026-01-12 14:44:00,5,4,0,False,87.66
ORD-20257564,GS-02,North,2026-01-12 11:56:00,2026-01-12 13:11:00,2026-01-12 13:11:00,2026-01-12 14:18:00,12,12,0,True,120.89
ORD-20257016,GS-04,Central,2026-01-12 13:48:00,2026-01-12 15:18:00,2026-01-12 15:26:00,2026-01-12 15:55:00,3,2,0,False,50.4
ORD-20257238,GS-09,South,2026-01-12 14:54:00,2026-01-12 16:39:00,2026-01-12 17:06:00,2026-01-12 18:06:00,5,4,1,False,67.6
ORD-20254212,GS-08,South,2026-01-12 15:28:00,2026-01-12 17:28:00,2026-01-12 17:31:00,2026-01-12 18:32:00,20,19,0,False,230.08
ORD-20257995,GS-04,Central,2026-01-12 15:29:00,2026-01-12 16:29:00,2026-01-12 16:36:00,2026-01-12 17:09:00,5,4,0,False,29.4
ORD-20258212,GS-10,East,2026-01-12 15:30:00,2026-01-12 17:15:00,2026-01-12 17:27:00,,5,5,0,True,76.83
ORD-20250694,GS-02,North,2026-01-12 15:34:00,2026-01-12 17:19:00,2026-01-12 17:19:00,2026-01-12 18:27:00,15,14,3,False,98.66
ORD-20253894,GS-01,North,2026-01-12 15:45:00,2026-01-12 17:45:00,2026-01-12 17:45:00,2026-01-12 18:05:00,12,9,0,False,80.46
ORD-20253714,GS-01,North,2026-01-12 15:51:00,2026-01-12 17:06:00,2026-01-12 17:06:00,2026-01-12 18:34:00,12,12,0,True,57.62
ORD-20250660,GS-02,North,2026-01-12 15:57:00,2026-01-12 17:12:00,2026-01-12 17:22:00,2026-01-12 17:27:00,5,4,0,False,26.06
ORD-20251413,GS-05,Central,2026-01-12 16:12:00,2026-01-12 18:12:00,2026-01-12 18:21:00,2026-01-12 18:46:00,15,14,0,False,190.74
ORD-20255024,GS-11,East,2026-01-12 16:20:00,2026-01-12 18:20:00,2026-01-12 18:45:00,2026-01-12 18:50:00,5,5,0,True,88.56
ORD-20250118,GS-12,West,2026-01-12 16:29:00,2026-01-12 17:29:00,2026-01-12 17:29:00,2026-01-12 18:17:00,15,13,0,False,153.65
ORD-20250199,GS-02,North,2026-01-12 16:37:00,2026-01-12 18:22:00,2026-01-12 18:22:00,2026-01-12 19:06:00,15,14,0,False,170.26
ORD-20253639,GS-07,South,2026-01-12 16:45:00,2026-01-12 18:45:00,2026-01-12 18:45:00,2026-01-12 19:20:00,20,20,0,True,100.86
ORD-20252262,GS-05,Central,2026-01-12 17:12:00,2026-01-12 18:42:00,2026-01-12 18:57:00,,25,23,0,False,114.57
ORD-20250710,GS-09,South,2026-01-12 17:35:00,2026-01-12 19:35:00,2026-01-12 20:14:00,2026-01-12 20:22:00,12,11,0,False,82.29
ORD-20255505,GS-03,North,2026-01-12 17:51:00,2026-01-12 19:06:00,2026-01-12 19:17:00,2026-01-12 19:36:00,12,12,0,True,187.87
ORD-20258337,GS-02,North,2026-01-12 18:33:00,2026-01-12 19:33:00,2026-01-12 19:33:00,2026-01-12 19:47:00,20,18,0,False,105.46
ORD-20253409,GS-03,North,2026-01-12 18:44:00,2026-01-12 19:44:00,2026-01-12 19:56:00,2026-01-12 20:23:00,8,7,0,False,99.84
ORD-20251841,GS-05,Central,2026-01-12 18:55:00,2026-01-12 20:40:00,2026-01-12 21:06:00,2026-01-12 21:39:00,5,4,0,False,36.57
ORD-20252991,GS-12,West,2026-01-12 20:11:00,2026-01-12 21:41:00,2026-01-12 22:01:00,2026-01-12 23:06:00,15,15,0,True,114.92
ORD-20254955,GS-05,Central,2026-01-13 00:44:00,2026-01-13 01:59:00,2026-01-13 02:03:00,2026-01-13 02:08:00,8,7,0,False,98.65
ORD-20258307,GS-09,South,2026-01-13 05:09:00,2026-01-13 06:09:00,2026-01-13 06:25:00,2026-01-13 06:30:00,12,10,4,False,125.18
ORD-20257411,GS-07,South,2026-01-13 05:49:00,2026-01-13 07:49:00,2026-01-13 08:02:00,2026-01-13 08:12:00,20,20,0,True,228.28
ORD-20253097,GS-08,South,2026-01-13 06:16:00,2026-01-13 07:31:00,2026-01-13 07:33:00,2026-01-13 07:59:00,12,11,0,False,190.91
ORD-20257060,GS-04,Central,2026-01-13 07:22:00,2026-01-13 09:07:00,2026-01-13 09:13:00,2026-01-13 09:58:00,5,4,0,False,25.97
ORD-20256540,GS-10,East,2026-01-13 08:03:00,2026-01-13 09:33:00,2026-01-13 09:44:00,2026-01-13 10:45:00,15,14,0,False,238.51
ORD-20251228,GS-03,North,2026-01-13 08:16:00,2026-01-13 09:16:00,2026-01-13 09:19:00,2026-01-13 09:54:00,12,12,0,True,180.12
ORD-20253137,GS-10,East,2026-01-13 08:20:00,2026-01-13 10:05:00,2026-01-13 10:23:00,2026-01-13 11:02:00,5,5,0,True,47.36
ORD-20255655,GS-10,East,2026-01-13 08:50:00,2026-01-13 10:35:00,2026-01-13 10:37:00,2026-01-13 11:26:00,3,3,0,True,43.56
ORD-20251012,GS-09,South,2026-01-13 09:11:00,2026-01-13 10:26:00,2026-01-13 10:38:00,2026-01-13 11:12:00,15,13,3,False,154.99
ORD-20252196,GS-11,East,2026-01-13 09:16:00,2026-01-13 10:46:00,2026-01-13 10:52:00,2026-01-13 11:48:00,20,18,0,False,330.41
ORD-20253239,GS-05,Central,2026-01-13 09:18:00,2026-01-13 11:03:00,2026-01-13 11:19:00,2026-01-13 11:30:00,15,14,0,False,192.21
ORD-20255865,GS-07,South,2026-01-13 09:38:00,2026-01-13 11:38:00,2026-01-13 11:51:00,2026-01-13 12:39:00,25,24,0,False,412.37
ORD-20255030,GS-12,West,2026-01-13 09:45:00,2026-01-13 11:00:00,2026-01-13 11:15:00,2026-01-13 12:09:00,5,5,0,True,37.39
ORD-20257349,GS-09,South,2026-01-13 10:00:00,2026-01-13 11:30:00,2026-01-13 11:34:00,2026-01-13 11:48:00,30,28,0,False,162.14
ORD-20250078,GS-02,North,2026-01-13 10:21:00,2026-01-13 11:51:00,2026-01-13 11:56:00,2026-01-13 12:05:00,3,3,1,False,18.31
ORD-20252393,GS-04,Central,2026-01-13 10:51:00,2026-01-13 12:06:00,2026-01-13 12:31:00,2026-01-13 12:36:00,25,20,0,False,378.81
ORD-20254683,GS-05,Central,2026-01-13 10:51:00,2026-01-13 12:21:00,2026-01-13 12:36:00,2026-01-13 13:41:00,8,8,0,True,57.38
ORD-20255386,GS-08,South,2026-01-13 11:59:00,2026-01-13 13:14:00,2026-01-13 13:23:00,2026-01-13 14:36:00,12,11,2,False,141.03
ORD-20255095,GS-06,Central,2026-01-13 12:27:00,2026-01-13 13:57:00,2026-01-13 14:19:00,2026-01-13 15:45:00,12,11,0,False,77.4
ORD-20252360,GS-01,North,2026-01-13 12:51:00,2026-01-13 14:36:00,2026-01-13 14:42:00,2026-01-13 15:30:00,15,13,0,False,111.33
ORD-20253623,GS-08,South,2026-01-13 14:00:00,2026-01-13 15:30:00,2026-01-13 15:34:00,2026-01-13 16:21:00,12,11,3,False,75.58
ORD-20254363,GS-01,North,2026-01-13 14:11:00,2026-01-13 15:26:00,2026-01-13 15:28:00,2026-01-13 15:49:00,12,12,0,True,206.55
ORD-20257287,GS-10,East,2026-01-13 14:40:00,2026-01-13 15:55:00,2026-01-13 15:58:00,2026-01-13 16:51:00,12,12,0,True,130.94
ORD-20256115,GS-02,North,2026-01-13 14:41:00,2026-01-13 15:56:00,2026-01-13 16:11:00,2026-01-13 17:01:00,8,7,0,False,73.01
ORD-20252318,GS-05,Central,2026-01-13 15:14:00,2026-01-13 16:44:00,2026-01-13 16:51:00,2026-01-13 17:45:00,8,7,0,False,104.73
ORD-20254832,GS-06,Central,2026-01-13 15:20:00,2026-01-13 17:05:00,2026-01-13 17:08:00,2026-01-13 17:56:00,8,6,0,False,49.87
ORD-20250629,GS-12,West,2026-01-13 16:03:00,2026-01-13 17:48:00,2026-01-13 17:48:00,2026-01-13 18:33:00,8,7,0,False,64.43
ORD-20250851,GS-08,South,2026-01-13 16:07:00,2026-01-13 17:22:00,2026-01-13 17:29:00,2026-01-13 18:11:00,20,20,2,False,239.58
ORD-20250626,GS-03,North,2026-01-13 16:09:00,2026-01-13 17:09:00,2026-01-13 17:10:00,2026-01-13 18:05:00,20,19,0,False,128.61
ORD-20250151,GS-08,South,2026-01-13 16:10:00,2026-01-13 17:10:00,2026-01-13 17:15:00,2026-01-13 17:20:00,12,10,0,False,120.21
ORD-20256184,GS-06,Central,2026-01-13 16:20:00,2026-01-13 17:35:00,2026-01-13 17:35:00,2026-01-13 18:48:00,8,7,0,False,87.96
ORD-20253998,GS-10,East,2026-01-13 16:53:00,2026-01-13 17:53:00,2026-01-13 18:02:00,,3,3,0,True,29.89
ORD-20254413,GS-05,Central,2026-01-13 17:00:00,2026-01-13 18:45:00,2026-01-13 18:59:00,2026-01-13 19:45:00,12,11,0,False,84.15
ORD-20255745,GS-02,North,2026-01-13 17:05:00,2026-01-13 18:05:00,2026-01-13 18:06:00,2026-01-13 19:28:00,12,11,0,False,72.81
ORD-20251654,GS-10,East,2026-01-13 17:06:00,2026-01-13 18:21:00,2026-01-13 18:21:00,2026-01-13 19:14:00,8,8,0,True,86.08
ORD-20258495,GS-04,Central,2026-01-13 17:30:00,2026-01-13 18:30:00,2026-01-13 18:43:00,2026-01-13 18:58:00,8,7,2,False,70.36
ORD-20251175,GS-03,North,2026-01-13 17:30:00,2026-01-13 19:00:00,2026-01-13 19:00:00,2026-01-13 19:39:00,12,11,0,False,66.0
ORD-20251922,GS-10,East,2026-01-13 17:38:00,2026-01-13 19:23:00,2026-01-13 19:39:00,2026-01-13 20:28:00,30,30,0,True,514.54
ORD-20253938,GS-08,South,2026-01-13 17:40:00,2026-01-13 18:55:00,2026-01-13 18:55:00,2026-01-13 19:00:00,15,13,0,False,91.5
ORD-20252630,GS-09,South,2026-01-13 17:55:00,2026-01-13 18:55:00,2026-01-13 19:15:00,2026-01-13 19:20:00,12,9,1,False,133.59
ORD-20253975,GS-08,South,2026-01-13 18:28:00,2026-01-13 19:28:00,2026-01-13 19:29:00,2026-01-13 20:32:00,20,19,2,False,160.06
ORD-20250932,GS-01,North,2026-01-13 19:28:00,2026-01-13 21:13:00,2026-01-13 21:13:00,2026-01-13 22:00:00,8,7,0,False,120.43
ORD-20256728,GS-11,East,2026-01-13 19:48:00,2026-01-13 20:48:00,2026-01-13 20:48:00,2026-01-13 20:53:00,15,13,0,False,104.14
ORD-20253348,GS-10,East,2026-01-13 21:09:00,2026-01-13 22:54:00,2026-01-13 22:56:00,2026-01-13 23:06:00,12,12,0,True,61.04
ORD-20254073,GS-03,North,2026-01-14 00:51:00,2026-01-14 01:51:00,2026-01-14 01:56:00,2026-01-14 02:01:00,15,14,0,False,121.02
ORD-20250423,GS-04,Central,2026-01-14 03:14:00,2026-01-14 05:14:00,2026-01-14 05:19:00,2026-01-14 05:49:00,8,7,0,False,140.37
ORD-20254974,GS-08,South,2026-01-14 03:52:00,2026-01-14 04:52:00,2026-01-14 04:56:00,2026-01-14 05:30:00,8,7,0,False,91.73
ORD-20253110,GS-03,North,2026-01-14 05:23:00,2026-01-14 06:23:00,2026-01-14 06:27:00,2026-01-14 06:56:00,12,11,0,False,155.63
ORD-20258059,GS-08,South,2026-01-14 05:38:00,2026-01-14 07:23:00,2026-01-14 07:23:00,,15,14,0,False,107.7
ORD-20255484,GS-02,North,2026-01-14 08:00:00,2026-01-14 09:00:00,2026-01-14 09:09:00,2026-01-14 09:43:00,15,15,0,True,178.56
ORD-20250669,GS-10,East,2026-01-14 08:32:00,2026-01-14 10:32:00,2026-01-14 10:42:00,2026-01-14 11:20:00,12,11,0,False,143.21
ORD-20252112,GS-05,Central,2026-01-14 08:43:00,2026-01-14 09:58:00,2026-01-14 09:58:00,2026-01-14 10:18:00,5,5,0,True,45.97
ORD-20255495,GS-04,Central,2026-01-14 09:16:00,2026-01-14 10:16:00,2026-01-14 10:16:00,2026-01-14 10:46:00,12,10,3,False,187.21
ORD-20252267,GS-06,Central,2026-01-14 09:43:00,2026-01-14 11:28:00,2026-01-14 11:38:00,2026-01-14 12:42:00,8,7,0,False,129.62
ORD-20256328,GS-08,South,2026-01-14 09:56:00,2026-01-14 11:41:00,2026-01-14 11:41:00,2026-01-14 12:06:00,12,11,0,False,197.34
ORD-20258265,GS-04,Central,2026-01-14 09:58:00,2026-01-14 11:58:00,2026-01-14 12:08:00,2026-01-14 12:48:00,5,4,2,False,24.2
ORD-20257133,GS-12,West,2026-01-14 10:04:00,2026-01-14 11:19:00,2026-01-14 11:26:00,2026-01-14 11:31:00,8,7,0,False,125.74
ORD-20250481,GS-04,Central,2026-01-14 10:20:00,2026-01-14 12:05:00,2026-01-14 12:05:00,2026-01-14 12:44:00,12,10,0,False,98.5
ORD-20253232,GS-04,Central,2026-01-14 10:24:00,2026-01-14 12:09:00,2026-01-14 12:12:00,2026-01-14 13:23:00,15,15,0,True,223.4
ORD-20257272,GS-08,South,2026-01-14 10:39:00,2026-01-14 12:24:00,2026-01-14 12:29:00,2026-01-14 12:51:00,8,7,0,False,129.56
ORD-20252797,GS-12,West,2026-01-14 10:50:00,2026-01-14 12:50:00,2026-01-14 12:55:00,2026-01-14 14:03:00,20,17,0,False,130.96
ORD-20255119,GS-10,East,2026-01-14 11:00:00,2026-01-14 12:30:00,2026-01-14 12:40:00,2026-01-14 12:45:00,8,8,2,False,97.87
ORD-20250590,GS-01,North,2026-01-14 11:43:00,2026-01-14 13:13:00,2026-01-14 13:16:00,2026-01-14 13:59:00,8,8,0,True,98.28
ORD-20255824,GS-09,South,2026-01-14 12:31:00,2026-01-14 14:16:00,2026-01-14 14:50:00,,5,4,0,False,63.22
ORD-20250577,GS-05,Central,2026-01-14 12:33:00,2026-01-14 14:33:00,2026-01-14 14:46:00,2026-01-14 15:23:00,5,5,0,True,67.8
ORD-20255350,GS-07,South,2026-01-14 13:09:00,2026-01-14 14:54:00,2026-01-14 15:06:00,2026-01-14 15:31:00,5,4,0,False,27.54
ORD-20254014,GS-09,South,2026-01-14 13:17:00,2026-01-14 14:32:00,2026-01-14 14:56:00,2026-01-14 15:52:00,8,7,0,False,95.15
ORD-20253453,GS-01,North,2026-01-14 15:13:00,2026-01-14 16:28:00,2026-01-14 16:29:00,2026-01-14 17:26:00,25,24,0,False,314.03
ORD-20252679,GS-08,South,2026-01-14 16:09:00,2026-01-14 17:09:00,2026-01-14 17:18:00,2026-01-14 18:05:00,8,7,0,False,132.97
ORD-20251237,GS-10,East,2026-01-14 16:10:00,2026-01-14 17:10:00,2026-01-14 17:13:00,,15,14,0,False,106.23
ORD-20256305,GS-06,Central,2026-01-14 16:11:00,2026-01-14 17:56:00,2026-01-14 18:09:00,,8,7,0,False,128.64
ORD-20254510,GS-06,Central,2026-01-14 16:22:00,2026-01-14 18:07:00,2026-01-14 18:29:00,2026-01-14 19:01:00,25,20,0,False,391.42
ORD-20252569,GS-05,Central,2026-01-14 17:02:00,2026-01-14 18:02:00,2026-01-14 18:25:00,2026-01-14 20:00:00,15,14,0,False,72.57
ORD-20256266,GS-06,Central,2026-01-14 17:36:00,2026-01-14 19:36:00,2026-01-14 19:46:00,2026-01-14 20:33:00,8,8,0,True,44.55
ORD-20255992,GS-10,East,2026-01-14 17:38:00,2026-01-14 18:38:00,2026-01-14 18:46:00,2026-01-14 19:34:00,5,4,0,False,51.1
ORD-20254546,GS-06,Central,2026-01-14 17:59:00,2026-01-14 19:14:00,2026-01-14 19:25:00,2026-01-14 20:06:00,15,13,0,False,71.81
ORD-20252536,GS-06,Central,2026-01-14 18:02:00,2026-01-14 19:17:00,2026-01-14 19:42:00,2026-01-14 20:13:00,12,11,0,False,120.66
